"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.prompt_fill","Input.category","Input.foodtype","Input.image_1_url_full","Input.image_2_url_full","Input.image_1_url","Input.image_2_url","Input.image_1","Input.image_2","Answer.caloric","Answer.healthy","Answer.homemade","Answer.tag1_1","Answer.tag1_2","Answer.tag1_3","Answer.tag2_1","Answer.tag2_2","Answer.tag2_3","Answer.tasty","Approve","Reject"
"35JDMRECC4UY9201729G4MKRFEYGEN","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:00 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:00 PDT 2021","","","3SBEHTYCWOODXIKHNTQELLLFCB3YIP","A3RWA3Z313T7FF","Approved","Sun Sep 19 09:09:30 PDT 2021","Sun Sep 19 09:13:36 PDT 2021","Mon Sep 20 09:13:36 PDT 2021","Mon Sep 20 09:14:06 PDT 2021","","","246","100% (3/3)","100% (3/3)","100% (3/3)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/C2yJwjVXgAQacSi.jpg","https://kristinagligoric.github.io/015573.jpg","https://kristinagligoric.github.io/AQacSi.jpg","https://kristinagligoric.github.io/015573.jpg","T","R","1","2","2","appetizing","loaded","restaurant prepared","healthy","homemade","fresh","1"
"33NOQL7T9OKHRILFKRB5XJ4BF1U8Z5","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:06 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:06 PDT 2021","","","3VFJCI1K40KQ4Q20JAYHSDF2UB7RGZ","APF1EAZT104LQ","Approved","Sun Sep 19 09:52:32 PDT 2021","Sun Sep 19 09:54:59 PDT 2021","Mon Sep 20 09:54:59 PDT 2021","Mon Sep 20 09:55:08 PDT 2021","","","147","100% (635/636)","100% (589/589)","100% (589/589)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/EPd_AL4WsAI2xJy.jpg","https://kristinagligoric.github.io/090576.jpg","https://kristinagligoric.github.io/AI2xJy.jpg","https://kristinagligoric.github.io/090576.jpg","T","R","2","1","2","white","light","chopped","light","chopped","mixed","1"
"3S1WOPCJFGE804Q2F8UJ1ZC776FEJP","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:07 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:07 PDT 2021","","","3Q5C1WP23NM4VOEZ4K0BIP6004S51S","A3UJX60MALFMW0","Approved","Sun Sep 19 09:26:45 PDT 2021","Sun Sep 19 09:27:33 PDT 2021","Mon Sep 20 09:27:33 PDT 2021","Mon Sep 20 09:28:06 PDT 2021","","","48","100% (67/67)","100% (66/66)","100% (66/66)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/085632.jpg","https://kristinagligoric.github.io/D2xIPZnWwAELmHB.jpg","https://kristinagligoric.github.io/085632.jpg","https://kristinagligoric.github.io/AELmHB.jpg","R","T","2","2","1","mixed with greens","seasoned","","served as side","moulded shape","","2"
"37NXA7GVSTRVX50ODJV6HIDLBQMVLD","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:00 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:00 PDT 2021","","","3PS7W85Z80NO5VSK9TX20BUXEJY9TS","A1IYHQPPOACU83","Approved","Sun Sep 19 09:02:22 PDT 2021","Sun Sep 19 09:03:04 PDT 2021","Mon Sep 20 09:03:04 PDT 2021","Mon Sep 20 09:03:06 PDT 2021","","","42","100% (92/92)","100% (91/91)","100% (91/91)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/DAmygHnXkAAoBzx.jpg","https://kristinagligoric.github.io/069514.jpg","https://kristinagligoric.github.io/AAoBzx.jpg","https://kristinagligoric.github.io/069514.jpg","T","R","2","1","2","balanced","heart healthy","low calories","saucy","seasoned","delicious","1"
"33IXYHIZB538U8SU8NOR2IQQ5VTE22","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:01 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:01 PDT 2021","","","3WYP994K18CX4YPGLSHPOIVA3K86Y3","APVZGZM1RA3AZ","Approved","Sun Sep 19 09:02:41 PDT 2021","Sun Sep 19 09:04:08 PDT 2021","Mon Sep 20 09:04:08 PDT 2021","Mon Sep 20 09:05:06 PDT 2021","","","87","100% (8/8)","100% (8/8)","100% (8/8)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/DOAWcroXUAI_iMQ.jpg","https://kristinagligoric.github.io/008531.jpg","https://kristinagligoric.github.io/AI_iMQ.jpg","https://kristinagligoric.github.io/008531.jpg","T","R","1","2","2","sticky","gravy","yummy","long grain","hidden","veggies","1"
"3YGE63DIN8IVFYB7E0EJ504BF1DW0F","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:07 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:07 PDT 2021","","","34QN5IT0T0CNBHCJ6Z3EG4XHX2P80W","A2PX0MSMWIBGSN","Approved","Sun Sep 19 09:34:37 PDT 2021","Sun Sep 19 09:36:39 PDT 2021","Mon Sep 20 09:36:39 PDT 2021","Mon Sep 20 09:37:06 PDT 2021","","","122","100% (37/37)","100% (37/37)","100% (37/37)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/D1KHbfyWwAIrWls.jpg","https://kristinagligoric.github.io/040919.jpg","https://kristinagligoric.github.io/AIrWls.jpg","https://kristinagligoric.github.io/040919.jpg","T","R","2","1","1","vegetarian","grilled eggplants","tasty","with fish","saucy","warm","1"
"3LVTFB9DE53N65Q6GT4GY395YHMGQZ","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:06 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:06 PDT 2021","","","3TGOYF991Y71P0VC79I3133DAIGUUW","A2ZE2IPHK152KA","Approved","Sun Sep 19 09:15:24 PDT 2021","Sun Sep 19 09:19:22 PDT 2021","Mon Sep 20 09:19:22 PDT 2021","Mon Sep 20 09:20:06 PDT 2021","","","238","100% (89/89)","100% (87/87)","100% (87/87)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/040919.jpg","https://kristinagligoric.github.io/C3Kr2TZWcAAmPsC.jpg","https://kristinagligoric.github.io/040919.jpg","https://kristinagligoric.github.io/AAmPsC.jpg","R","T","1","2","1","moist","salty","seasoned","healthy","unique","elegant","1"
"32TZXEA1OL5JDLD50DC0OD4U00L142","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:01 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:01 PDT 2021","","","38F5OAUN5OXUM3DWU2IT8W038ZF7H4","A1ZE87WEYCA44A","Approved","Sun Sep 19 09:04:38 PDT 2021","Sun Sep 19 14:09:55 PDT 2021","Mon Sep 20 14:09:55 PDT 2021","Mon Sep 20 14:10:26 PDT 2021","","","18317","100% (38/38)","100% (37/37)","100% (6/6)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/DiVOHemXcAQ34uK.jpg","https://kristinagligoric.github.io/042377.jpg","https://kristinagligoric.github.io/AQ34uK.jpg","https://kristinagligoric.github.io/042377.jpg","T","R","1","2","1","fried","Asian","","light","","","1"
"3OND0WXMHW0C9YVCR8RYPMWSUEBEHK","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:06 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:06 PDT 2021","","","3ZOTGHDK5JWQXIJBMIBUNWT07Z6OSW","A3UJX60MALFMW0","Approved","Sun Sep 19 09:10:30 PDT 2021","Sun Sep 19 09:11:36 PDT 2021","Mon Sep 20 09:11:36 PDT 2021","Mon Sep 20 09:12:06 PDT 2021","","","66","100% (67/67)","100% (66/66)","100% (66/66)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/DJqDKSLWAAU83ZC.jpg","https://kristinagligoric.github.io/050449.jpg","https://kristinagligoric.github.io/AU83ZC.jpg","https://kristinagligoric.github.io/050449.jpg","T","R","1","2","2","seasoned","with vegetables","","plain, unseasoned","topped with lettuce","","1"
"3TZDZ3Y0JSRKARJHH88R5LFAMSZ916","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:07 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:07 PDT 2021","","","3BDCF01OGYFFNJSN8WNRD1D7TF1YL7","AZPZDX26SYMFY","Approved","Sun Sep 19 09:29:02 PDT 2021","Sun Sep 19 09:29:30 PDT 2021","Mon Sep 20 09:29:30 PDT 2021","Mon Sep 20 09:30:06 PDT 2021","","","28","100% (257/257)","100% (257/257)","100% (252/252)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/EqKiXUgXAAIdZzM.jpg","https://kristinagligoric.github.io/084580.jpg","https://kristinagligoric.github.io/AIdZzM.jpg","https://kristinagligoric.github.io/084580.jpg","T","R","1","2","2","White","","","White","","","1"
"3ULIZ0H1VAQ194H5EIVAT5A80WG157","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:01 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:01 PDT 2021","","","3TXMY6UCAF9DBD7V49DYXWKI0XGQCQ","A345TDMHP3DQ3G","Approved","Sun Sep 19 10:04:26 PDT 2021","Sun Sep 19 10:04:49 PDT 2021","Mon Sep 20 10:04:49 PDT 2021","Mon Sep 20 10:05:07 PDT 2021","","","23","100% (513/513)","100% (483/483)","100% (456/456)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/007511.jpg","https://kristinagligoric.github.io/D2xIPZnWwAELmHB.jpg","https://kristinagligoric.github.io/007511.jpg","https://kristinagligoric.github.io/AELmHB.jpg","R","T","2","1","1","plain","fluffy","","has cilantro","","","2"
"3QMELQS6Y5WLLDG0HVKUR26L0PL6RO","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:07 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:07 PDT 2021","","","3UXUOQ9OKFIFCG5IOW81RADZV427A6","A2M4O8KQW0H7HV","Approved","Sun Sep 19 09:56:28 PDT 2021","Sun Sep 19 10:14:18 PDT 2021","Mon Sep 20 10:14:18 PDT 2021","Mon Sep 20 10:15:07 PDT 2021","","","1070","100% (227/227)","100% (227/227)","100% (227/227)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/103200.jpg","https://kristinagligoric.github.io/D3ot7ksWAAACVGQ.jpg","https://kristinagligoric.github.io/103200.jpg","https://kristinagligoric.github.io/AACVGQ.jpg","R","T","2","1","2","good","","","wow","","","1"
"3Z56AA6EK4LUOX38CNOD53CBU2M6M0","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:06 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:06 PDT 2021","","","3ITXP059PX4CW7SE65JPF0CE853SJO","A2I4PRZ9IZMKON","Approved","Sun Sep 19 09:39:00 PDT 2021","Sun Sep 19 09:39:50 PDT 2021","Mon Sep 20 09:39:50 PDT 2021","Mon Sep 20 09:40:07 PDT 2021","","","50","100% (40/40)","100% (40/40)","100% (40/40)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/D1DkEUfXcAcWWVr.jpg","https://kristinagligoric.github.io/070387.jpg","https://kristinagligoric.github.io/AcWWVr.jpg","https://kristinagligoric.github.io/070387.jpg","T","R","2","1","2","mixed rice","small portion","healthy","white rice","heavy","large portion","1"
"3M4KL7H8KV8XS8HJJ15FLBO8WRR16N","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:01 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:01 PDT 2021","","","3WJEQKOXA9N11UQGZGRSQ0MMSIPA1Z","A2AK9NX2NDQJOK","Approved","Sun Sep 19 09:04:17 PDT 2021","Sun Sep 19 09:05:36 PDT 2021","Mon Sep 20 09:05:36 PDT 2021","Mon Sep 20 09:06:06 PDT 2021","","","79","100% (126/126)","100% (126/126)","100% (126/126)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/D5osBxRXsAAtU_n.jpg","https://kristinagligoric.github.io/038639.jpg","https://kristinagligoric.github.io/AAtU_n.jpg","https://kristinagligoric.github.io/038639.jpg","T","R","1","2","2","indulgent","trendy","portable","creamy","healthy","soothing","1"
"39AYGO6AFF506FO8OO3DII1BZSW6N0","3MVRTDU8OF8COBJWF9FB3M7NXZVF5S","Which food do you like more? Choose between two images and tell us why!","Examine two images containing food, tell us which food you like more, and annotate the images with a word or a short phrase.","images, food, choice, labels, annotation","$0.15","Sun Sep 19 08:55:06 PDT 2021","1","BatchId:4557836;OriginalHitTemplateId:928390889;","21600","86400","Tue Sep 21 08:55:06 PDT 2021","","","3XM0HYN6NLK78ZQU0N44NFUBGDUEP3","A1UBLIWJ572DMH","Approved","Sun Sep 19 09:12:44 PDT 2021","Sun Sep 19 09:14:07 PDT 2021","Mon Sep 20 09:14:07 PDT 2021","Mon Sep 20 09:15:06 PDT 2021","","","83","100% (33/33)","100% (33/33)","100% (33/33)","contains rice that appears","rice","rice","https://kristinagligoric.github.io/085627.jpg","https://kristinagligoric.github.io/EU_1dtaXYAAD_s0.jpg","https://kristinagligoric.github.io/085627.jpg","https://kristinagligoric.github.io/AAD_s0.jpg","R","T","2","1","2","Sparse","Dry","Tasteless","Moist","Tasty","Fresh","2"
